JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
EMP	Emprunts	1203	20250607	1642	EMPRUNT LA NEF			7YEM8A5GCQ	20250607	Versement numéro 5 - Echéance — LA NEF - 100K€	1486,84	0,0				1486,84	EUR
EMP	Emprunts	1203	20250607	6611	Intérêts des emprunts et dettes			7YEM8A5GCQ	20250607	Versement numéro 5 - Echéance — LA NEF - 100K€	411,76	0,0				411,76	EUR
EMP	Emprunts	1203	20250607	478164	Compte transitoire d'emprunts auprès des établissements de crédit			7YEM8A5GCQ	20250607	LA NEF - 100K€ - Echéance — LA NEF - 100K€	0,0	1898,6	BAM	20251208		-1898,60	EUR
BQ1	Journal de trésorerie - QONTO	1204	20250608	5121001	Qonto - QONTO			NGRUIVU4NZ	20250608	FRANPRIX 6244	0,0	40,78				-40,78	EUR
BQ1	Journal de trésorerie - QONTO	1204	20250608	401	Fournisseurs	401FRANPRIX	FRANPRIX	NGRUIVU4NZ	20250608	FRANPRIX 6244	40,78	0,0	BOZ	20250608		40,78	EUR
BQ1	Journal de trésorerie - QONTO	1205	20250608	5121001	Qonto - QONTO			EVMKWFGB9J	20250608	SC-LES 5 K	0,0	48,0				-48,00	EUR
BQ1	Journal de trésorerie - QONTO	1205	20250608	401	Fournisseurs	401RESTAURANT	RESTAURANT	EVMKWFGB9J	20250608	SC-LES 5 K	48,0	0,0	BPB	20250608		48,00	EUR
BQ1	Journal de trésorerie - QONTO	1206	20250608	5121001	Qonto - QONTO			ILZZR8QPNU	20250608	APPLE.COM/BILL	0,0	7,19				-7,19	EUR
BQ1	Journal de trésorerie - QONTO	1206	20250608	6510000003	REDEVANCES POUR CONCESSIONS, BREVETS, LICENCES (Pas de TVA)			ILZZR8QPNU	20250608	APPLE.COM/BILL	7,19	0,0				7,19	EUR
RT	Journal des récupération de TVA	1207	20250608	4456400006	TVA déductible sur encaissements (TVA 5.5%)			VIEXSIPER2	20250608	SC-LES 5 K	0,0	2,5	BPC	20250608		-2,50	EUR
RT	Journal des récupération de TVA	1207	20250608	44566	TVA sur autres biens et services			VIEXSIPER2	20250608	SC-LES 5 K	2,5	0,0				2,50	EUR
RT	Journal des récupération de TVA	1208	20250608	4456400006	TVA déductible sur encaissements (TVA 5.5%)			2MC4VRO74U	20250608	FRANPRIX 6244	0,0	2,13	BPA	20250608		-2,13	EUR
RT	Journal des récupération de TVA	1208	20250608	44566	TVA sur autres biens et services			2MC4VRO74U	20250608	FRANPRIX 6244	2,13	0,0				2,13	EUR
BQ1	Journal de trésorerie - QONTO	1209	20250609	5121001	Qonto - QONTO			GMHB7DMRFO	20250609	WAYSIA	0,0	35,31				-35,31	EUR
BQ1	Journal de trésorerie - QONTO	1209	20250609	401	Fournisseurs	401RESTAURANT	RESTAURANT	GMHB7DMRFO	20250609	WAYSIA	35,31	0,0				35,31	EUR
BQ1	Journal de trésorerie - QONTO	1210	20250609	5121001	Qonto - QONTO			NVNWD3YCOO	20250609	UN PAIN A PART	0,0	6,79				-6,79	EUR
BQ1	Journal de trésorerie - QONTO	1210	20250609	401	Fournisseurs	401RESTAURANT	RESTAURANT	NVNWD3YCOO	20250609	UN PAIN A PART	6,79	0,0	BOX	20250609		6,79	EUR
BQ1	Journal de trésorerie - QONTO	1211	20250609	5121001	Qonto - QONTO			CJGFHDM0FU	20250609	GAN ASS ENC PREL CLIENT P095561562 66501340600025	0,0	173,85				-173,85	EUR
BQ1	Journal de trésorerie - QONTO	1211	20250609	401	Fournisseurs	401GAN	GAN	CJGFHDM0FU	20250609	GAN ASS ENC PREL CLIENT P095561562 66501340600025	173,85	0,0				173,85	EUR
HA	Journal d’achat	1212	20250609	6063000009	Fournitures d'entretien et de petit équipement (TVA 20%)			4O2GF4ZWDY	20250609	AMAZON CALIBREUR MULTICOUCHE	8,17	0,0				8,17	EUR
HA	Journal d’achat	1212	20250609	401	Fournisseurs	401AMAZON	AMAZON	4O2GF4ZWDY	20250609	AMAZON CALIBREUR MULTICOUCHE	0,0	9,8	BPD	20250610		-9,80	EUR
HA	Journal d’achat	1212	20250609	44566	TVA sur autres biens et services			4O2GF4ZWDY	20250609	AMAZON CALIBREUR MULTICOUCHE	1,63	0,0				1,63	EUR
HA	Journal d’achat	1213	20250609	6063	Fournitures d'entretien et de petit équipement			KHX2GH5N2G	20250609	AMAZON TE A SERTIR / RACCORD DROIT	14,96	0,0				14,96	EUR
HA	Journal d’achat	1213	20250609	401	Fournisseurs	401AMAZON	AMAZON	KHX2GH5N2G	20250609	AMAZON TE A SERTIR / RACCORD DROIT	0,0	17,97	BPE	20250610		-17,97	EUR
HA	Journal d’achat	1213	20250609	44566	TVA sur autres biens et services			KHX2GH5N2G	20250609	AMAZON TE A SERTIR / RACCORD DROIT	3,01	0,0				3,01	EUR
HA	Journal d’achat	1214	20250609	625	DÉPLACEMENTS, MISSIONS ET RÉCEPTIONS			FDCBAC6RPI	20250609	CARREFOUR	7,36	0,0				7,36	EUR
HA	Journal d’achat	1214	20250609	401	Fournisseurs	401CARREFOUR	CARREFOUR	FDCBAC6RPI	20250609	CARREFOUR	0,0	7,75	BPF	20250610		-7,75	EUR
HA	Journal d’achat	1214	20250609	44564	TVA déductible sur encaissements			FDCBAC6RPI	20250609	CARREFOUR	0,39	0,0	BPG	20250610		0,39	EUR
RT	Journal des récupération de TVA	1215	20250609	4456400006	TVA déductible sur encaissements (TVA 5.5%)			LMBLQNZSKN	20250609	UN PAIN A PART	0,0	0,35	BOY	20250609		-0,35	EUR
RT	Journal des récupération de TVA	1215	20250609	44566	TVA sur autres biens et services			LMBLQNZSKN	20250609	UN PAIN A PART	0,35	0,0				0,35	EUR
BQ2	Journal de trésorerie - LA NEF	1216	20250609	5121002	Nef Pro - LA NEF			NNP9ZY8FDT	20250609	RBT ECH.PRET REF. 7985012 AU 07-JUN-2025	0,0	1898,6				-1898,60	EUR
BQ2	Journal de trésorerie - LA NEF	1216	20250609	478164	Compte transitoire d'emprunts auprès des établissements de crédit			NNP9ZY8FDT	20250609	RBT ECH.PRET REF. 7985012 AU 07-JUN-2025	1898,6	0,0	BAM	20251208		1898,60	EUR
BQ1	Journal de trésorerie - QONTO	1217	20250610	5121001	Qonto - QONTO			0AJCWP75WW	20250610	Carrefour City	0,0	7,75				-7,75	EUR
BQ1	Journal de trésorerie - QONTO	1217	20250610	401	Fournisseurs	401CARREFOUR	CARREFOUR	0AJCWP75WW	20250610	Carrefour City	7,75	0,0	BPF	20250610		7,75	EUR
BQ1	Journal de trésorerie - QONTO	1218	20250610	5121001	Qonto - QONTO			5GCD3GG95W	20250610	WAYSIA	0,0	35,8				-35,80	EUR
BQ1	Journal de trésorerie - QONTO	1218	20250610	401	Fournisseurs	401RESTAURANT	RESTAURANT	5GCD3GG95W	20250610	WAYSIA	35,8	0,0				35,80	EUR
BQ1	Journal de trésorerie - QONTO	1219	20250610	5121001	Qonto - QONTO			RMUJXXUMKY	20250610	AMAZON PAYMENTS	0,0	9,8				-9,80	EUR
BQ1	Journal de trésorerie - QONTO	1219	20250610	401	Fournisseurs	401AMAZON	AMAZON	RMUJXXUMKY	20250610	AMAZON PAYMENTS	9,8	0,0	BPD	20250610		9,80	EUR
BQ1	Journal de trésorerie - QONTO	1220	20250610	5121001	Qonto - QONTO			AFYWOP7NP3	20250610	AMAZON PAYMENTS	0,0	17,97				-17,97	EUR
BQ1	Journal de trésorerie - QONTO	1220	20250610	401	Fournisseurs	401AMAZON	AMAZON	AFYWOP7NP3	20250610	AMAZON PAYMENTS	17,97	0,0	BPE	20250610		17,97	EUR
RT	Journal des récupération de TVA	1221	20250610	44564	TVA déductible sur encaissements			OZB2VMTWYT	20250610	Carrefour City	0,0	0,39	BPG	20250610		-0,39	EUR
RT	Journal des récupération de TVA	1221	20250610	44566	TVA sur autres biens et services			OZB2VMTWYT	20250610	Carrefour City	0,39	0,0				0,39	EUR
BQ1	Journal de trésorerie - QONTO	1222	20250610	5121001	Qonto - QONTO			FFHIRU9EK7	20250610	ORANGE SA-ORANGE Votre abonnement mobile: 06XXXXX405 (facture: 3306452998)	0,0	20,99				-20,99	EUR
BQ1	Journal de trésorerie - QONTO	1222	20250610	401	Fournisseurs	401ORANGE	ORANGE PARIS	FFHIRU9EK7	20250610	ORANGE SA-ORANGE Votre abonnement mobile: 06XXXXX405 (facture: 3306452998)	20,99	0,0	BNA	20250610		20,99	EUR
RT	Journal des récupération de TVA	1223	20250610	4456400009	TVA déductible sur encaissements (TVA 20%)			NEZ9TMBVCH	20250610	ORANGE SA-ORANGE Votre abonnement mobile: 06XXXXX405 (facture: 3306452998)	0,0	3,5	BNB	20250610		-3,50	EUR
RT	Journal des récupération de TVA	1223	20250610	44566	TVA sur autres biens et services			NEZ9TMBVCH	20250610	ORANGE SA-ORANGE Votre abonnement mobile: 06XXXXX405 (facture: 3306452998)	3,5	0,0				3,50	EUR
VT	Journal de vente	1224	20250611	7010000009	Ventes de produits finis (TVA 20%)			7AIN60K7EK	20250611	ME SOPHIE GARDET	0,0	805,0				-805,00	EUR
VT	Journal de vente	1224	20250611	411	Clients	411MESOPHIEGARDET	ASTERI	7AIN60K7EK	20250611	ME SOPHIE GARDET	1020,0	0,0	BHA	20250611		1020,00	EUR
VT	Journal de vente	1224	20250611	44571009	TVA collectée à 20%			7AIN60K7EK	20250611	ME SOPHIE GARDET	0,0	170,0	F	20251231		-170,00	EUR
VT	Journal de vente	1224	20250611	7080000009	EMBALLAGES ET TRANSPORTS SUR SITES (TVA 20%)			7AIN60K7EK	20250611	ME SOPHIE GARDET	0,0	45,0				-45,00	EUR
BQ1	Journal de trésorerie - QONTO	1225	20250611	5121001	Qonto - QONTO			VFTUD9AOYF	20250611	Google One	0,0	1,99				-1,99	EUR
BQ1	Journal de trésorerie - QONTO	1225	20250611	401	Fournisseurs	401GOOGLE	GOOGLE	VFTUD9AOYF	20250611	Google One	1,99	0,0				1,99	EUR
BQ1	Journal de trésorerie - QONTO	1226	20250611	5121001	Qonto - QONTO			JAEEKJM45F	20250611	HP*CERGY-VIS	0,0	47,91				-47,91	EUR
BQ1	Journal de trésorerie - QONTO	1226	20250611	601	Achats stockés - Matières premières et fournitures			JAEEKJM45F	20250611	HP*CERGY-VIS	47,91	0,0				47,91	EUR
BQ1	Journal de trésorerie - QONTO	1227	20250611	5121001	Qonto - QONTO			CRHGZDVJKT	20250611	EIFFAGE ENERGIE SYSTEMES - WETEC 00015313	5160,0	0,0				5160,00	EUR
BQ1	Journal de trésorerie - QONTO	1227	20250611	411	Clients	411ESSWETEC	ESS-WETEC	CRHGZDVJKT	20250611	EIFFAGE ENERGIE SYSTEMES - WETEC 00015313	0,0	5160,0	BCS	20250611		-5160,00	EUR
HA	Journal d’achat	1228	20250611	6250000008	DÉPLACEMENTS, MISSIONS ET RÉCEPTIONS (TVA 10%)			OQNRASKJPU	20250611	CA PHE BROC OUEST	28,18	0,0				28,18	EUR
HA	Journal d’achat	1228	20250611	401	Fournisseurs	401RESTAURANT	RESTAURANT	OQNRASKJPU	20250611	CA PHE BROC OUEST	0,0	31,0	BPH	20250612		-31,00	EUR
HA	Journal d’achat	1228	20250611	4456400008	TVA déductible sur encaissements (TVA 10%)			OQNRASKJPU	20250611	CA PHE BROC OUEST	2,82	0,0	BPI	20250612		2,82	EUR
BQ1	Journal de trésorerie - QONTO	1229	20250612	5121001	Qonto - QONTO			J0GTFPBUW8	20250612	ADEO*LEROY MERLIN	0,0	51,68				-51,68	EUR
BQ1	Journal de trésorerie - QONTO	1229	20250612	401	Fournisseurs	401LEROY	LEROY MERLIN	J0GTFPBUW8	20250612	ADEO*LEROY MERLIN	51,68	0,0	BPJ	20250817		51,68	EUR
BQ1	Journal de trésorerie - QONTO	1230	20250612	5121001	Qonto - QONTO			AYWOA1XL3N	20250612	ABRI SOBA	0,0	91,0				-91,00	EUR
BQ1	Journal de trésorerie - QONTO	1230	20250612	401	Fournisseurs	401RESTAURANT	RESTAURANT	AYWOA1XL3N	20250612	ABRI SOBA	91,0	0,0	BPK	20251006		91,00	EUR
BQ1	Journal de trésorerie - QONTO	1231	20250612	5121001	Qonto - QONTO			71TSYQMAPO	20250612	SC-LES 5 K	0,0	31,0				-31,00	EUR
BQ1	Journal de trésorerie - QONTO	1231	20250612	401	Fournisseurs	401RESTAURANT	RESTAURANT	71TSYQMAPO	20250612	SC-LES 5 K	31,0	0,0	BPH	20250612		31,00	EUR
BQ1	Journal de trésorerie - QONTO	1232	20250612	5121001	Qonto - QONTO			GBWIL3WLSY	20250612	Clement Rabeau Remboursement Notes de frais MAI 2025	0,0	22,5				-22,50	EUR
BQ1	Journal de trésorerie - QONTO	1232	20250612	421	Personnel - Rémunérations dues	421RABEA	421RABEA	GBWIL3WLSY	20250612	Clement Rabeau Remboursement Notes de frais MAI 2025	22,5	0,0	BNU	20250612		22,50	EUR
HA	Journal d’achat	1233	20250612	6040000009	Achats d'études et prestations de services (TVA 20%)			YTOAH9OLG8	20250612	REFORMATION	383,33	0,0				383,33	EUR
HA	Journal d’achat	1233	20250612	401	Fournisseurs	401REFORMATION	REFORMATION	YTOAH9OLG8	20250612	REFORMATION	0,0	460,0	BPL	20250612		-460,00	EUR
HA	Journal d’achat	1233	20250612	4456400009	TVA déductible sur encaissements (TVA 20%)			YTOAH9OLG8	20250612	REFORMATION	76,67	0,0	BPM	20250612		76,67	EUR
BQ1	Journal de trésorerie - QONTO	1234	20250612	5121001	Qonto - QONTO			6WF2LR9RW0	20250612	REFORMATION	0,0	460,0				-460,00	EUR
BQ1	Journal de trésorerie - QONTO	1234	20250612	401	Fournisseurs	401REFORMATION	REFORMATION	6WF2LR9RW0	20250612	REFORMATION	460,0	0,0	BPL	20250612		460,00	EUR
RT	Journal des récupération de TVA	1235	20250612	4456400009	TVA déductible sur encaissements (TVA 20%)			OGP066GIB1	20250612	REFORMATION	0,0	76,67	BPM	20250612		-76,67	EUR
RT	Journal des récupération de TVA	1235	20250612	44566	TVA sur autres biens et services			OGP066GIB1	20250612	REFORMATION	76,67	0,0				76,67	EUR
HA	Journal d’achat	1236	20250612	6061000009	Fournitures non stockables (eau, énergie, etc.) (TVA 20%)			6EC9UQMCHE	20250612	Facture ENGIE - 08.05.25-07.06.25	371,21	0,0				371,21	EUR
HA	Journal d’achat	1236	20250612	401	Fournisseurs	401ENGIE	ENGIE	6EC9UQMCHE	20250612	Facture ENGIE - 08.05.25-07.06.25	0,0	445,45	BPN	20250627		-445,45	EUR
HA	Journal d’achat	1236	20250612	44566	TVA sur autres biens et services			6EC9UQMCHE	20250612	Facture ENGIE - 08.05.25-07.06.25	74,24	0,0				74,24	EUR
HA	Journal d’achat	1237	20250612	6063000003	Fournitures d'entretien et de petit équipement (Pas de TVA)			LZYKUXAOUT	20250612	AMAZON TOURNEVIS Poinçon Cuir Outil de Couture	6,69	0,0				6,69	EUR
HA	Journal d’achat	1237	20250612	401	Fournisseurs	401AMAZON	AMAZON	LZYKUXAOUT	20250612	AMAZON TOURNEVIS Poinçon Cuir Outil de Couture	0,0	6,69	BPO	20250613		-6,69	EUR
RT	Journal des récupération de TVA	1238	20250612	4456400008	TVA déductible sur encaissements (TVA 10%)			EXIPAEHJQM	20250612	SC-LES 5 K	0,0	2,82	BPI	20250612		-2,82	EUR
RT	Journal des récupération de TVA	1238	20250612	44566	TVA sur autres biens et services			EXIPAEHJQM	20250612	SC-LES 5 K	2,82	0,0				2,82	EUR
RT	Journal des récupération de TVA	1239	20250612	44564	TVA déductible sur encaissements			AFIFRMMK2D	20250612	ABRI SOBA	0,0	10,47	BPP	20251006		-10,47	EUR
RT	Journal des récupération de TVA	1239	20250612	44566	TVA sur autres biens et services			AFIFRMMK2D	20250612	ABRI SOBA	10,47	0,0				10,47	EUR
BQ1	Journal de trésorerie - QONTO	1240	20250613	5121001	Qonto - QONTO			CSRZGSDFHM	20250613	AMAZON PAYMENTS	0,0	6,69				-6,69	EUR
BQ1	Journal de trésorerie - QONTO	1240	20250613	401	Fournisseurs	401AMAZON	AMAZON	CSRZGSDFHM	20250613	AMAZON PAYMENTS	6,69	0,0	BPO	20250613		6,69	EUR
BQ1	Journal de trésorerie - QONTO	1241	20250614	5121001	Qonto - QONTO			XSQB2JZXMJ	20250614	AMORE E GUSTO	0,0	39,0				-39,00	EUR
BQ1	Journal de trésorerie - QONTO	1241	20250614	401	Fournisseurs	401RESTAURANT	RESTAURANT	XSQB2JZXMJ	20250614	AMORE E GUSTO	39,0	0,0				39,00	EUR
BQ1	Journal de trésorerie - QONTO	1242	20250616	5121001	Qonto - QONTO			WRPRRKGHJO	20250616	RATP	0,0	10,0				-10,00	EUR
BQ1	Journal de trésorerie - QONTO	1242	20250616	401	Fournisseurs	401RATP	RATP	WRPRRKGHJO	20250616	RATP	10,0	0,0				10,00	EUR
HA	Journal d’achat	1243	20250616	6250000006	DÉPLACEMENTS, MISSIONS ET RÉCEPTIONS (TVA 5.5%)			LIXFODVXS5	20250616	PARADIS DU GOURMAND	6,45	0,0				6,45	EUR
HA	Journal d’achat	1243	20250616	401	Fournisseurs	401RESTAURANT	RESTAURANT	LIXFODVXS5	20250616	PARADIS DU GOURMAND	0,0	6,8	BPQ	20250617		-6,80	EUR
HA	Journal d’achat	1243	20250616	4456400006	TVA déductible sur encaissements (TVA 5.5%)			LIXFODVXS5	20250616	PARADIS DU GOURMAND	0,35	0,0	BPR	20250617		0,35	EUR
BQ1	Journal de trésorerie - QONTO	1244	20250617	5121001	Qonto - QONTO			ALG0RT3SAY	20250617	AU PARADIS DU GO	0,0	6,8				-6,80	EUR
BQ1	Journal de trésorerie - QONTO	1244	20250617	401	Fournisseurs	401RESTAURANT	RESTAURANT	ALG0RT3SAY	20250617	AU PARADIS DU GO	6,8	0,0	BPQ	20250617		6,80	EUR
BQ1	Journal de trésorerie - QONTO	1245	20250617	5121001	Qonto - QONTO			VKFU4DP6E4	20250617	URSSAF D'ILE DE FRANCE UR 117000001568519803 MAI 25788617793000170625	0,0	2911,0				-2911,00	EUR
BQ1	Journal de trésorerie - QONTO	1245	20250617	431	Sécurité sociale			VKFU4DP6E4	20250617	URSSAF D'ILE DE FRANCE UR 117000001568519803 MAI 25788617793000170625	2911,0	0,0	BNN	20250617		2911,00	EUR
HA	Journal d’achat	1246	20250617	401	Fournisseurs	401RIVP	RIVP	EWTEFQCN7N	20250617	RIVP - 06/2025	0,0	5651,7	BKP	20250617		-5651,70	EUR
HA	Journal d’achat	1246	20250617	6132000009	Locations immobilières (TVA 20%)			EWTEFQCN7N	20250617	RIVP - 06/2025	3098,7	0,0				3098,70	EUR
HA	Journal d’achat	1246	20250617	44566	TVA sur autres biens et services			EWTEFQCN7N	20250617	RIVP - 06/2025	779,98	0,0				779,98	EUR
HA	Journal d’achat	1246	20250617	6140000003	Charges locatives et de copropriété (Pas de TVA)			EWTEFQCN7N	20250617	RIVP - 06/2025	971,8	0,0				971,80	EUR
HA	Journal d’achat	1246	20250617	6353	Impôts indirects			EWTEFQCN7N	20250617	RIVP - 06/2025	801,22	0,0				801,22	EUR
BQ1	Journal de trésorerie - QONTO	1247	20250617	5121001	Qonto - QONTO			QMZQQ2ZVDC	20250617	ENDRIX HDF F-2025-5295 PP14714009	0,0	332,0				-332,00	EUR
BQ1	Journal de trésorerie - QONTO	1247	20250617	401	Fournisseurs	401ESSEXPERTISE	ESS EXPERTISE	QMZQQ2ZVDC	20250617	ENDRIX HDF F-2025-5295 PP14714009	332,0	0,0	BNR	20250617		332,00	EUR
RT	Journal des récupération de TVA	1248	20250617	4456400009	TVA déductible sur encaissements (TVA 20%)			OSR8AIXXVQ	20250617	ENDRIX HDF F-2025-5295 PP14714009	0,0	55,33	BNS	20250617		-55,33	EUR
RT	Journal des récupération de TVA	1248	20250617	44566	TVA sur autres biens et services			OSR8AIXXVQ	20250617	ENDRIX HDF F-2025-5295 PP14714009	55,33	0,0				55,33	EUR
OD	Journal des opérations diverses	1249	20250617	431	Sécurité sociale			7WLRUGZRH5	20250617	Écart de lettrage - Sécurité sociale	0,13	0,0	BNN	20250617		0,13	EUR
OD	Journal des opérations diverses	1249	20250617	758	Indemnités et autres produits (anciennement Produits divers de gestion courante)			7WLRUGZRH5	20250617	Écart de lettrage - Sécurité sociale	0,0	0,13				-0,13	EUR
HA	Journal d’achat	1250	20250617	6240000009	TRANSPORTS DE BIENS ET TRANSPORTS COLLECTIFS DU PERSONNEL (TVA 20%)			KJ1LC2WBT7	20250617	Facture CHRONOPOST - W250617W1831855O278458280	21,0	0,0				21,00	EUR
HA	Journal d’achat	1250	20250617	401	Fournisseurs	401CHRONOPOST	CHRONOPOST	KJ1LC2WBT7	20250617	Facture CHRONOPOST - W250617W1831855O278458280	0,0	25,2	BPS	20250618		-25,20	EUR
HA	Journal d’achat	1250	20250617	4456400009	TVA déductible sur encaissements (TVA 20%)			KJ1LC2WBT7	20250617	Facture CHRONOPOST - W250617W1831855O278458280	4,2	0,0	BPT	20250618		4,20	EUR
HA	Journal d’achat	1251	20250617	6250000006	DÉPLACEMENTS, MISSIONS ET RÉCEPTIONS (TVA 5.5%)			8VL7XCDFSV	20250617	CARREFOUR	18,1	0,0				18,10	EUR
HA	Journal d’achat	1251	20250617	401	Fournisseurs	401CARREFOUR	CARREFOUR	8VL7XCDFSV	20250617	CARREFOUR	0,0	19,1	BPU	20250618		-19,10	EUR
HA	Journal d’achat	1251	20250617	4456400006	TVA déductible sur encaissements (TVA 5.5%)			8VL7XCDFSV	20250617	CARREFOUR	1,0	0,0	BPV	20250618		1,00	EUR
HA	Journal d’achat	1252	20250617	625	DÉPLACEMENTS, MISSIONS ET RÉCEPTIONS			JS9XWKSDDM	20250617	JULHES PARIS	99,38	0,0				99,38	EUR
HA	Journal d’achat	1252	20250617	401	Fournisseurs	401RESTAURANT	RESTAURANT	JS9XWKSDDM	20250617	JULHES PARIS	0,0	118,7	BPW	20250618		-118,70	EUR
HA	Journal d’achat	1252	20250617	44564	TVA déductible sur encaissements			JS9XWKSDDM	20250617	JULHES PARIS	19,32	0,0	BPX	20250618		19,32	EUR
RT	Journal des récupération de TVA	1253	20250617	4456400006	TVA déductible sur encaissements (TVA 5.5%)			LZME2NPTJO	20250617	AU PARADIS DU GO	0,0	0,35	BPR	20250617		-0,35	EUR
RT	Journal des récupération de TVA	1253	20250617	44566	TVA sur autres biens et services			LZME2NPTJO	20250617	AU PARADIS DU GO	0,35	0,0				0,35	EUR
VT	Journal de vente	1254	20250617	7010000009	Ventes de produits finis (TVA 20%)			FUH9CZQLGF	20250617	Facture INEDIT LIGHTING - KS-0025152	0,0	3265,2				-3265,20	EUR
VT	Journal de vente	1254	20250617	411	Clients	411100008	INEDIT LIGHTING	FUH9CZQLGF	20250617	Facture INEDIT LIGHTING - KS-0025152	3918,24	0,0	BES	20260126		3918,24	EUR
VT	Journal de vente	1254	20250617	44571009	TVA collectée à 20%			FUH9CZQLGF	20250617	Facture INEDIT LIGHTING - KS-0025152	0,0	653,04	F	20251231		-653,04	EUR
BQ1	Journal de trésorerie - QONTO	1255	20250618	5121001	Qonto - QONTO			01U1B9ADX3	20250618	AU PARADIS DU GO	0,0	2,4				-2,40	EUR
BQ1	Journal de trésorerie - QONTO	1255	20250618	401	Fournisseurs	401RESTAURANT	RESTAURANT	01U1B9ADX3	20250618	AU PARADIS DU GO	2,4	0,0				2,40	EUR
BQ1	Journal de trésorerie - QONTO	1256	20250618	5121001	Qonto - QONTO			86IGEI8XJP	20250618	Carrefour City	0,0	19,1				-19,10	EUR
BQ1	Journal de trésorerie - QONTO	1256	20250618	401	Fournisseurs	401CARREFOUR	CARREFOUR	86IGEI8XJP	20250618	Carrefour City	19,1	0,0	BPU	20250618		19,10	EUR
BQ1	Journal de trésorerie - QONTO	1257	20250618	5121001	Qonto - QONTO			P3O6S6TLXT	20250618	SUPERVAN* POUR LE 17/0	0,0	128,0				-128,00	EUR
BQ1	Journal de trésorerie - QONTO	1257	20250618	401	Fournisseurs	401SUPERVAN	401SUPERVAN	P3O6S6TLXT	20250618	SUPERVAN* POUR LE 17/0	128,0	0,0	BPY	20250701		128,00	EUR
BQ1	Journal de trésorerie - QONTO	1258	20250618	5121001	Qonto - QONTO			NQ61GGENS5	20250618	SUPERVAN* POUR LE 17/0	0,0	66,0				-66,00	EUR
BQ1	Journal de trésorerie - QONTO	1258	20250618	401	Fournisseurs	401SUPERVAN	401SUPERVAN	NQ61GGENS5	20250618	SUPERVAN* POUR LE 17/0	66,0	0,0	BPY	20250701		66,00	EUR
BQ1	Journal de trésorerie - QONTO	1259	20250618	5121001	Qonto - QONTO			5VAIFIV0QK	20250618	LA FACTORY KOMUT - KS-0025122 - L.OREAL - DE2400575 - FFMP05453	100322,36	0,0				100322,36	EUR
BQ1	Journal de trésorerie - QONTO	1259	20250618	411	Clients	411FACTORY	FACTORY	5VAIFIV0QK	20250618	LA FACTORY KOMUT - KS-0025122 - L.OREAL - DE2400575 - FFMP05453	0,0	100322,36	BAQ	20250618		-100322,36	EUR
BQ1	Journal de trésorerie - QONTO	1260	20250618	5121001	Qonto - QONTO			LAPWJOMS8A	20250618	JULHES PARIS	0,0	118,7				-118,70	EUR
BQ1	Journal de trésorerie - QONTO	1260	20250618	401	Fournisseurs	401RESTAURANT	RESTAURANT	LAPWJOMS8A	20250618	JULHES PARIS	118,7	0,0	BPW	20250618		118,70	EUR
HA	Journal d’achat	1261	20250618	6010000009	Achats stockés - Matières premières et fournitures (TVA 20%)			RAL3FEVQTV	20250618	SECANTE	476,1	0,0				476,10	EUR
HA	Journal d’achat	1261	20250618	401	Fournisseurs	401SECANTE	SECANTE	RAL3FEVQTV	20250618	SECANTE	0,0	571,32	BPZ	20250801		-571,32	EUR
HA	Journal d’achat	1261	20250618	44566	TVA sur autres biens et services			RAL3FEVQTV	20250618	SECANTE	95,22	0,0				95,22	EUR
BQ1	Journal de trésorerie - QONTO	1262	20250618	5121001	Qonto - QONTO			AOLDSN3LO4	20250618	CHRONOPOST	0,0	25,2				-25,20	EUR
BQ1	Journal de trésorerie - QONTO	1262	20250618	401	Fournisseurs	401CHRONOPOST	CHRONOPOST	AOLDSN3LO4	20250618	CHRONOPOST	25,2	0,0	BPS	20250618		25,20	EUR
RT	Journal des récupération de TVA	1263	20250618	4456400009	TVA déductible sur encaissements (TVA 20%)			VABC4VXGMX	20250618	CHRONOPOST	0,0	4,2	BPT	20250618		-4,20	EUR
RT	Journal des récupération de TVA	1263	20250618	44566	TVA sur autres biens et services			VABC4VXGMX	20250618	CHRONOPOST	4,2	0,0				4,20	EUR
HA	Journal d’achat	1264	20250618	625	DÉPLACEMENTS, MISSIONS ET RÉCEPTIONS			UJSCPNINDT	20250618	DINO	176,91	0,0				176,91	EUR
HA	Journal d’achat	1264	20250618	401	Fournisseurs	401RESTAURANT	RESTAURANT	UJSCPNINDT	20250618	DINO	0,0	200,0	BQA	20250619		-200,00	EUR
HA	Journal d’achat	1264	20250618	44564	TVA déductible sur encaissements			UJSCPNINDT	20250618	DINO	23,09	0,0	BQB	20250619		23,09	EUR
HA	Journal d’achat	1265	20250618	6250000008	DÉPLACEMENTS, MISSIONS ET RÉCEPTIONS (TVA 10%)			NVYECATFEM	20250618	CA PHE BROC OUEST	28,18	0,0				28,18	EUR
HA	Journal d’achat	1265	20250618	401	Fournisseurs	401RESTAURANT	RESTAURANT	NVYECATFEM	20250618	CA PHE BROC OUEST	0,0	31,0	BMM	20250701		-31,00	EUR
